onet_soc_code,onet_plus_title,noc_2021,noc_plus_title,equal_weight,path_weight,base_weight,down_weight
39-3011.00,39-3011.00: Gambling Dealers,64321,64321: Casino workers,0.3333333333333333,1,0.3333333333333333,0.3333333333333333
39-3012.00,39-3012.00: Gambling and Sports Book Writers and Runners,64321,64321: Casino workers,0.3333333333333333,1,0.3333333333333333,0.3333333333333333
43-3041.00,43-3041.00: Gambling Cage Workers,64321,64321: Casino workers,0.3333333333333333,1,0.3333333333333333,0.3333333333333333
39-7012.00,39-7012.00: Travel Guides,64322,64322: Outdoor sport and recreational guides,0.5,0.5,0.6000000000000001,0.6923076923076923
39-7011.00,39-7011.00: Tour Guides and Escorts,64322,64322: Outdoor sport and recreational guides,0.5,0.3333333333333333,0.4,0.30769230769230765
43-3071.00,43-3071.00: Tellers,64400,64400: Customer services representatives - financial institutions,1,1,1,1
43-5051.00,43-5051.00: Postal Service Clerks,64401,64401: Postal services representatives,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
43-5053.00,"43-5053.00: Postal Service Mail Sorters, Processors, and Processing Machine Operators",64401,64401: Postal services representatives,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
43-9051.00,"43-9051.00: Mail Clerks and Mail Machine Operators, Except Postal Service",64401,64401: Postal services representatives,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
43-4051.00,43-4051.00: Customer Service Representatives,64409,64409: Other customer and information services representatives,0.125,1,0.3050847457627119,0.43142476697736354
43-4151.00,43-4151.00: Order Clerks,64409,64409: Other customer and information services representatives,0.125,1,0.3050847457627119,0.43142476697736354
13-1011.00,"13-1011.00: Agents and Business Managers of Artists, Performers, and Athletes",64409,64409: Other customer and information services representatives,0.125,0.3333333333333333,0.10169491525423728,0.04793608521970705
13-1131.00,13-1131.00: Fundraisers,64409,64409: Other customer and information services representatives,0.125,0.3333333333333333,0.10169491525423728,0.04793608521970705
13-1161.00,13-1161.00: Market Research Analysts and Marketing Specialists,64409,64409: Other customer and information services representatives,0.125,0.16666666666666666,0.05084745762711864,0.011984021304926762
13-1161.01,13-1161.01: Search Marketing Strategists,64409,64409: Other customer and information services representatives,0.125,0.16666666666666666,0.05084745762711864,0.011984021304926762
41-3011.00,41-3011.00: Advertising Sales Agents,64409,64409: Other customer and information services representatives,0.125,0.16666666666666666,0.05084745762711864,0.011984021304926762
27-3031.00,27-3031.00: Public Relations Specialists,64409,64409: Other customer and information services representatives,0.125,0.1111111111111111,0.03389830508474576,0.005326231691078561
33-9021.00,33-9021.00: Private Detectives and Investigators,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.3333333333333333,0.14285714285714288,0.1904761904761905
33-9031.00,33-9031.00: Gambling Surveillance Officers and Gambling Investigators,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.3333333333333333,0.14285714285714288,0.1904761904761905
33-9032.00,33-9032.00: Security Guards,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.3333333333333333,0.14285714285714288,0.1904761904761905
33-9093.00,33-9093.00: Transportation Security Screeners,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.3333333333333333,0.14285714285714288,0.1904761904761905
19-4099.01,19-4099.01: Quality Control Analysts,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.16666666666666666,0.07142857142857144,0.04761904761904762
19-4099.03,19-4099.03: Remote Sensing Technicians,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.16666666666666666,0.07142857142857144,0.04761904761904762
33-9091.00,33-9091.00: Crossing Guards and Flaggers,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.16666666666666666,0.07142857142857144,0.04761904761904762
33-9099.02,33-9099.02: Retail Loss Prevention Specialists,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.16666666666666666,0.07142857142857144,0.04761904761904762
13-1199.04,13-1199.04: Business Continuity Planners,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.08333333333333333,0.03571428571428572,0.011904761904761906
13-1199.05,13-1199.05: Sustainability Specialists,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.08333333333333333,0.03571428571428572,0.011904761904761906
13-1199.06,13-1199.06: Online Merchants,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.08333333333333333,0.03571428571428572,0.011904761904761906
13-1199.07,13-1199.07: Security Management Specialists,64410,64410: Security guards and related security service occupations,0.08333333333333333,0.08333333333333333,0.03571428571428572,0.011904761904761906
41-2012.00,41-2012.00: Gambling Change Persons and Booth Cashiers,65100,65100: Cashiers,0.5,1,0.6666666666666666,0.7999999999999999
41-2011.00,41-2011.00: Cashiers,65100,65100: Cashiers,0.5,0.5,0.3333333333333333,0.19999999999999998
53-6031.00,53-6031.00: Automotive and Watercraft Service Attendants,65101,65101: Service station attendants,1,1,1,1
53-7065.00,53-7065.00: Stockers and Order Fillers,65102,"65102: Store shelf stockers, clerks and order fillers",0.5,0.5,0.6000000000000001,0.6923076923076923
53-7064.00,"53-7064.00: Packers and Packagers, Hand",65102,"65102: Store shelf stockers, clerks and order fillers",0.5,0.3333333333333333,0.4,0.30769230769230765
41-9011.00,41-9011.00: Demonstrators and Product Promoters,65109,65109: Other sales related occupations,0.3333333333333333,1,0.4,0.4444444444444444
41-9041.00,41-9041.00: Telemarketers,65109,65109: Other sales related occupations,0.3333333333333333,1,0.4,0.4444444444444444
41-9091.00,"41-9091.00: Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",65109,65109: Other sales related occupations,0.3333333333333333,0.5,0.2,0.1111111111111111
35-3031.00,35-3031.00: Waiters and Waitresses,65200,65200: Food and beverage servers,0.5,1,0.5,0.5
35-3041.00,"35-3041.00: Food Servers, Nonrestaurant",65200,65200: Food and beverage servers,0.5,1,0.5,0.5
35-2011.00,"35-2011.00: Cooks, Fast Food",65201,"65201: Food counter attendants, kitchen helpers and related support occupations",0.16666666666666666,1,0.16666666666666666,0.16666666666666666
35-2021.00,35-2021.00: Food Preparation Workers,65201,"65201: Food counter attendants, kitchen helpers and related support occupations",0.16666666666666666,1,0.16666666666666666,0.16666666666666666
35-3023.00,35-3023.00: Fast Food and Counter Workers,65201,"65201: Food counter attendants, kitchen helpers and related support occupations",0.16666666666666666,1,0.16666666666666666,0.16666666666666666
35-3023.01,35-3023.01: Baristas,65201,"65201: Food counter attendants, kitchen helpers and related support occupations",0.16666666666666666,1,0.16666666666666666,0.16666666666666666
35-9011.00,35-9011.00: Dining Room and Cafeteria Attendants and Bartender Helpers,65201,"65201: Food counter attendants, kitchen helpers and related support occupations",0.16666666666666666,1,0.16666666666666666,0.16666666666666666
35-9021.00,35-9021.00: Dishwashers,65201,"65201: Food counter attendants, kitchen helpers and related support occupations",0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-3021.00,51-3021.00: Butchers and Meat Cutters,65202,65202: Meat cutters and fishmongers - retail and wholesale,0.5,0.5,0.75,0.9
51-3022.00,"51-3022.00: Meat, Poultry, and Fish Cutters and Trimmers",65202,65202: Meat cutters and fishmongers - retail and wholesale,0.5,0.16666666666666666,0.25,0.1
39-6011.00,39-6011.00: Baggage Porters and Bellhops,65210,"65210: Support occupations in accommodation, travel and facilities set-up services",0.5,1,0.5,0.5
53-6061.00,53-6061.00: Passenger Attendants,65210,"65210: Support occupations in accommodation, travel and facilities set-up services",0.5,1,0.5,0.5
39-3091.00,39-3091.00: Amusement and Recreation Attendants,65211,"65211: Operators and attendants in amusement, recreation and sport",0.3333333333333333,1,0.6,0.782608695652174
33-1091.00,33-1091.00: First-Line Supervisors of Security Workers,65211,"65211: Operators and attendants in amusement, recreation and sport",0.3333333333333333,0.5,0.3,0.1956521739130435
39-1022.00,39-1022.00: First-Line Supervisors of Personal Service Workers,65211,"65211: Operators and attendants in amusement, recreation and sport",0.3333333333333333,0.16666666666666666,0.09999999999999999,0.021739130434782608
39-2021.00,39-2021.00: Animal Caretakers,65220,65220: Pet groomers and animal care workers,0.5,1,0.75,0.9
39-2011.00,39-2011.00: Animal Trainers,65220,65220: Pet groomers and animal care workers,0.5,0.3333333333333333,0.25,0.1
37-2012.00,37-2012.00: Maids and Housekeeping Cleaners,65310,65310: Light duty cleaners,0.3333333333333333,1,0.5714285714285714,0.7619047619047619
31-1121.00,31-1121.00: Home Health Aides,65310,65310: Light duty cleaners,0.3333333333333333,0.5,0.2857142857142857,0.19047619047619047
31-1122.00,31-1122.00: Personal Care Aides,65310,65310: Light duty cleaners,0.3333333333333333,0.25,0.14285714285714285,0.047619047619047616
37-2011.00,"37-2011.00: Janitors and Cleaners, Except Maids and Housekeeping Cleaners",65311,65311: Specialized cleaners,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
47-4071.00,47-4071.00: Septic Tank Servicers and Sewer Pipe Cleaners,65311,65311: Specialized cleaners,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
53-7061.00,53-7061.00: Cleaners of Vehicles and Equipment,65311,65311: Specialized cleaners,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
49-9071.00,"49-9071.00: Maintenance and Repair Workers, General",65312,"65312: Janitors, caretakers and heavy-duty cleaners",0.5,0.5,0.6666666666666666,0.7999999999999999
37-2011.00,"37-2011.00: Janitors and Cleaners, Except Maids and Housekeeping Cleaners",65312,"65312: Janitors, caretakers and heavy-duty cleaners",0.5,0.25,0.3333333333333333,0.19999999999999998
51-6011.00,51-6011.00: Laundry and Dry-Cleaning Workers,65320,"65320: Dry cleaning, laundry and related occupations",0.5,1,0.5,0.5
51-6021.00,"51-6021.00: Pressers, Textile, Garment, and Related Materials",65320,"65320: Dry cleaning, laundry and related occupations",0.5,1,0.5,0.5
39-3031.00,"39-3031.00: Ushers, Lobby Attendants, and Ticket Takers",65329,65329: Other service support occupations,0.058823529411764705,1,0.14634146341463417,0.20689655172413793
39-3093.00,"39-3093.00: Locker Room, Coatroom, and Dressing Room Attendants",65329,65329: Other service support occupations,0.058823529411764705,1,0.14634146341463417,0.20689655172413793
39-4021.00,39-4021.00: Funeral Attendants,65329,65329: Other service support occupations,0.058823529411764705,1,0.14634146341463417,0.20689655172413793
53-6021.00,53-6021.00: Parking Attendants,65329,65329: Other service support occupations,0.058823529411764705,1,0.14634146341463417,0.20689655172413793
41-2011.00,41-2011.00: Cashiers,65329,65329: Other service support occupations,0.058823529411764705,0.5,0.07317073170731708,0.05172413793103448
33-9021.00,33-9021.00: Private Detectives and Investigators,65329,65329: Other service support occupations,0.058823529411764705,0.3333333333333333,0.04878048780487805,0.02298850574712643
33-9031.00,33-9031.00: Gambling Surveillance Officers and Gambling Investigators,65329,65329: Other service support occupations,0.058823529411764705,0.3333333333333333,0.04878048780487805,0.02298850574712643
33-9032.00,33-9032.00: Security Guards,65329,65329: Other service support occupations,0.058823529411764705,0.3333333333333333,0.04878048780487805,0.02298850574712643
33-9093.00,33-9093.00: Transportation Security Screeners,65329,65329: Other service support occupations,0.058823529411764705,0.3333333333333333,0.04878048780487805,0.02298850574712643
19-4099.01,19-4099.01: Quality Control Analysts,65329,65329: Other service support occupations,0.058823529411764705,0.16666666666666666,0.024390243902439025,0.005747126436781607
19-4099.03,19-4099.03: Remote Sensing Technicians,65329,65329: Other service support occupations,0.058823529411764705,0.16666666666666666,0.024390243902439025,0.005747126436781607
33-9091.00,33-9091.00: Crossing Guards and Flaggers,65329,65329: Other service support occupations,0.058823529411764705,0.16666666666666666,0.024390243902439025,0.005747126436781607
33-9099.02,33-9099.02: Retail Loss Prevention Specialists,65329,65329: Other service support occupations,0.058823529411764705,0.16666666666666666,0.024390243902439025,0.005747126436781607
13-1199.04,13-1199.04: Business Continuity Planners,65329,65329: Other service support occupations,0.058823529411764705,0.08333333333333333,0.012195121951219513,0.0014367816091954018
13-1199.05,13-1199.05: Sustainability Specialists,65329,65329: Other service support occupations,0.058823529411764705,0.08333333333333333,0.012195121951219513,0.0014367816091954018
13-1199.06,13-1199.06: Online Merchants,65329,65329: Other service support occupations,0.058823529411764705,0.08333333333333333,0.012195121951219513,0.0014367816091954018
13-1199.07,13-1199.07: Security Management Specialists,65329,65329: Other service support occupations,0.058823529411764705,0.08333333333333333,0.012195121951219513,0.0014367816091954018
11-9021.00,11-9021.00: Construction Managers,70010,70010: Construction managers,1,0.5,1,1
11-9021.00,11-9021.00: Construction Managers,70011,70011: Home building and renovation managers,1,0.5,1,1
11-3013.00,11-3013.00: Facilities Managers,70012,70012: Facility operation and maintenance managers,0.1111111111111111,1,0.22499999999999998,0.33820459290187893
11-3013.01,11-3013.01: Security Managers,70012,70012: Facility operation and maintenance managers,0.1111111111111111,1,0.22499999999999998,0.33820459290187893
11-3071.00,"11-3071.00: Transportation, Storage, and Distribution Managers",70012,70012: Facility operation and maintenance managers,0.1111111111111111,0.5,0.11249999999999999,0.08455114822546973
11-3071.04,11-3071.04: Supply Chain Managers,70012,70012: Facility operation and maintenance managers,0.1111111111111111,0.5,0.11249999999999999,0.08455114822546973
11-9072.00,"11-9072.00: Entertainment and Recreation Managers, Except Gambling",70012,70012: Facility operation and maintenance managers,0.1111111111111111,0.3333333333333333,0.075,0.03757828810020877
